,t,i,Ia_1,Ia_2,Ia_3,Ia_4,Ia_5,Ia_6,Im_1,Im_2,Im_3,Im_4,Im_5,Im_6,Ip_1,Ip_2,Ip_3,Ip_4,Ip_5,Ip_6,y
2,12,2,7.8520647582029675,4.363143339762459,97.69459303207405,19.14829178697582,0.17112626709681528,3.979051914848541,6.732221171064618,3.7403418248107076,83.76688809954217,16.417001476244998,0.1467077857424178,3.411740868654159,19.351928948797568,10.532975553730665,241.63394124711328,46.891413979491254,0.4159353671538815,9.87778536116169,5.3763433902031994e-05
3,12,3,23.509809355761867,28.159846304717114,5.2946289889997376,164.96180717379607,0.16385654486140472,9.79152308785108,20.15689390579805,24.140268313877804,4.539806966640653,141.43184478410168,0.14047540032191352,8.395502295542144,57.94146816952674,67.98011195766635,13.095525866341436,403.96775216538276,0.39826575606266573,24.306936800630712,8.819395420025732e-05
4,12,4,2.6797819033296513,14.287059773103625,2.5643253371318933,10.56841318232337,18.133041523525485,6.610119579803586,2.2975975133909334,12.247703790959891,2.1987455692233184,9.060946884765004,15.545587570064225,5.667685569255853,6.604498382076186,34.49010028008434,6.342500834693914,25.88052465211076,44.07373228936936,16.409271308388405,2.4919655201175937e-05
5,12,5,10.696297066965352,6.523121723231203,3.767181657598851,28.721055365446148,0.44283276662304877,109.97885193763814,9.17081554771853,5.592001708351231,3.23011821400523,24.624317071173696,0.379643731775561,94.29868015622183,26.361726148386758,15.74733541725548,9.317598068304461,70.33373587846948,1.0763386153273646,273.016667526521,6.187965147134198e-05
0,13,0,119.26521568934734,8.957842225010802,32.66774981822302,43.87428067086388,0.09327283609108122,6.797817802263952,102.18972851577438,7.675312472494729,27.991273836474505,37.59319284417882,0.07991916017321393,5.824545332458847,293.4964972357134,21.592901375927898,80.67665496218187,107.28053070690834,0.2263761208362707,16.84988935239015,0.00011137759899197898
1,13,1,5.4156954098925025,201.1771441226154,2.6166534133337063,40.811943224794796,0.30881970066112796,2.685834723571799,4.64031730007991,172.37381555504206,2.2420724609232843,34.96926282404572,0.26460663314322264,2.301292349689926,13.327336254010167,484.9380155414859,6.462117708069979,99.79256323725362,0.7495151729407872,6.6574331980360055,5.929920553485431e-05
2,13,2,8.650657860361834,4.756111026108021,107.82943179817649,21.02608320322441,0.1871885305110821,4.400274440137488,7.412122412420911,4.075159771996607,92.39335950254288,18.0159671800951,0.16038914199944856,3.7702684445742367,21.288166596822457,11.464617676897062,266.29681910618996,51.412566319918916,0.4543124791526799,10.907049819984016,5.92430540974232e-05
3,13,3,25.90087109082558,30.69607048726111,5.843893891635927,181.13890897305438,0.17923645719377912,10.828053942374162,22.192581213182212,26.30119249138354,5.0073248112373285,155.20687365092945,0.15357555030664222,9.27775543331915,63.73874307418911,73.9929556706566,14.432148334505625,442.91730802562245,0.4350125459071763,26.839717706166343,9.668759473250793e-05
4,13,4,2.952328731353902,15.573827680211382,2.8303484918333064,11.604812448530163,19.835046098240625,7.309866987339674,2.5296367411283955,13.34406108478495,2.4251765159339085,9.943455382684714,16.995304234347735,6.263282259172133,7.265304777528043,37.54075107569723,6.989861559763478,28.375859824847556,48.14028371501048,18.119116089922596,2.7216326739714395e-05
5,13,5,11.784162401671987,7.110628447561788,4.157989147731372,31.53760693207302,0.4843979609479143,121.62121567978458,10.09699558796183,6.092571608201214,3.5627618520059126,27.02265019762859,0.415047722905858,104.20818926328649,28.99932195449373,17.140187885915104,10.268618367491452,77.11513800716284,1.1756491593469787,301.46498283979395,6.831971118750957e-05
0,14,0,131.29609502483228,9.757786277160383,36.029018403811634,48.141203328541614,0.10195598039683992,7.511644132450628,112.4010678145192,8.35506428716206,30.843438724557128,41.21591575521921,0.08729449865290649,6.430177914819347,322.84321489416493,23.501489823397986,88.90597246129148,117.61736498710678,0.24725415660434058,18.6046297686909,0.00012250273186790685
1,14,1,5.962003716279745,219.14245941026343,2.885887595870072,44.78104317554062,0.33756897148509285,2.9678692823057333,5.104002399288653,187.63982776556347,2.4705279569804017,38.33912688799898,0.2890258522538008,2.5405792895206103,14.659936737727591,527.8015047080396,7.121277639294875,109.40790706322602,0.818640858686974,7.350735501517247,6.45315978207467e-05
2,14,2,9.52329302300359,5.180836381961626,118.92427866463858,23.0709411348015,0.20461466539587803,4.862339156607452,8.152780969561295,4.436069801392926,101.80776119803707,19.752102159063462,0.17519065152669555,4.1622986003968645,23.416770585173595,12.477970929979604,293.4600805782361,56.36633728345585,0.4962124470229237,12.042905417695517,6.5276518997219e-05
3,14,3,28.51362161474473,33.43725953634812,6.445187126241011,198.75528246262417,0.19592230151770168,11.965087948518619,24.41018155300279,28.63051568024412,5.517545106793369,170.16361061809127,0.16774826762826603,10.242450643137047,70.11198062393935,80.53316524826427,15.9042808974455,485.59385690848194,0.4751325349743005,29.634794661044516,0.00010599198015056234
4,14,4,3.250144909527105,16.96458568967974,3.1215703092160396,12.733419833485357,21.681570496986428,8.077462659584317,2.782411451868975,14.525856584306291,2.672289360692546,10.901670977169333,18.56371562683479,6.914534432888805,7.991762674016937,40.858963971917944,7.702853317751947,31.10996785577196,52.58012728850274,20.006033246807206,2.972332151411151e-05
5,14,5,12.97288985338394,7.745614506792788,4.585815318167252,34.604746211162364,0.5294925197990973,134.39243558989006,11.105940903152604,6.632150501113616,3.9257887123858866,29.626727334512104,0.4533503956944832,115.0436916354507,31.898964443247444,18.655202659381068,11.316055458963428,84.54543683978545,1.2840759894776184,332.85941982542084,7.542499067247212e-05
0,15,0,144.38458303108195,10.619325068853671,39.692062760999356,52.76856598444784,0.11134065689891962,8.291020674337211,123.70087319503975,9.098186556769024,34.00621950564355,45.2096512293208,0.09539174165588639,7.103261067987899,355.1015882211566,25.577232102217696,97.96849771637574,128.94191064404717,0.2700469636800973,20.540868437997293,0.00013472921899620492
1,15,1,6.556336808356738,238.49108258424386,3.179293709660048,49.0854251302012,0.368640965322009,3.275802892741593,5.617113483507568,204.32902726006168,2.7238634689916847,42.05410757672223,0.31583524569734134,2.8065161176640805,16.12475213547639,574.4189705104155,7.847176661238255,119.94202197817596,0.8941062155191447,8.115748216246613,7.022056389094331e-05
2,15,2,10.47263966189646,5.63826508450693,131.01522444097532,25.288534465720534,0.2234486997982495,5.3668349780994795,8.972389181985715,4.83062598260763,112.24744120123394,21.66603927862731,0.19144094563632091,4.597989976824802,25.756565546937555,13.580073477855315,323.37358715123077,61.793453935414234,0.5419551545628466,13.29624608883225,7.191880855347898e-05
3,15,3,31.35605340564257,36.38951687835495,7.100464660288355,217.85976486317864,0.2139562354971501,13.206535054405807,26.86416447518704,31.176992052067163,6.083331100319746,186.6521062798824,0.18330822280614884,11.31458598159597,77.1175435142831,87.64616519887024,17.52546497886149,532.3482609362603,0.5189320178780972,32.718975109302185,0.0001161830285628211
4,15,4,3.5741414660040767,18.4624304099391,3.4389381147604965,13.957364133700063,23.677280060851892,8.915546147545163,3.0621303949891012,15.817825998533442,2.946314105695147,11.958019946025901,20.285644485907195,7.63831792697461,8.790296612429326,44.467785353992305,8.48803456931218,34.105327013896755,57.427158835977785,22.088120107631806,3.2459640188927134e-05
5,15,5,14.266115773167007,8.429493736523796,5.052051859392046,37.93097611949764,0.578230376953179,148.33642839078337,12.222433595021643,7.222032106254031,4.328351124476933,32.49749484675386,0.4954021672961648,127.08596663062322,35.08629704397143,20.302902152945702,12.469544201572255,92.68572003421914,1.4024468864555377,367.5010809668573,8.3263098892809e-05
0,16,0,194.47653644324663,15.559757493475049,9.283194832704252,79.57347750803876,0.2203747420813211,11.453100881355871,166.74869004374688,13.339374041112587,7.959874181915785,68.22518271389258,0.18893646854557666,9.820683102462782,478.1809139035722,37.46592556511599,22.907384452656803,194.38986643648005,0.5343768488181065,28.368502638302555,0.0001481640048302253
1,16,1,9.307411481636557,255.9720687374694,3.944866910586909,51.01990106987607,0.5687095610607049,4.497552368602963,7.980390337288526,219.44475486834247,3.382525610908397,43.74374705674227,0.48757845422804497,3.8565133588128893,22.88515936041662,616.3483253571546,9.734427054899426,124.63639977998588,1.3790383610305175,11.140111971100747,7.640499558311006e-05
2,16,2,16.119685554337643,11.321606633987322,134.95185862266862,32.08655784265311,0.2568054091913962,8.513984353817124,13.821392026319444,9.706008959357481,115.71445333321826,27.510564324070675,0.22017000068964218,7.3004807295704035,39.6352491214837,27.260995012574522,333.0097195826617,78.3841788592137,0.6227159429754556,21.088523545348743,7.923014514569207e-05
3,16,3,35.55983925016877,38.73143136900339,8.149531270815238,237.49077244774702,0.26800867599299083,14.59820766554715,30.489830401017333,33.20444103293222,6.987814510662462,203.6212548518338,0.22977502913199468,12.517515809247755,87.4348995611203,93.26038180929226,20.109935134812964,580.1656655177626,0.6498822432209505,36.15870470055061,0.00012734346816358234
4,16,4,6.066460631561362,25.794673841935232,4.224895239249099,16.368296994726595,24.267680592200414,14.417651971796072,5.201523957673025,22.11376384178018,3.6226358642955785,14.033948096181483,20.805695914055494,12.362694833771922,14.916275978653099,62.1103079880041,10.42543017375038,39.98607533868433,58.84561252577207,35.71148130423214,3.5445949545007297e-05
5,16,5,15.641428200477023,10.512616313783807,6.7731563788853375,44.401575751785984,0.7555326888729165,158.95572765030863,13.411323085774939,9.012461872819696,5.80764204155589,38.06928782450548,0.6477497228503484,136.29966633021198,38.459305006410915,25.313048771615794,16.71356681888077,108.46850797851552,1.8320574020683145,393.7218423144848,9.190827295536762e-05
0,17,0,230.09316904044806,13.328877375795631,8.186484469890745,80.52955218082194,0.2510084540080739,10.391186180242853,197.1690180093606,11.421414529601483,7.015121405523842,69.00624392980285,0.215088860527728,8.904364126527918,565.2804441044605,32.07065481659538,20.18378010656733,196.5662443228486,0.6082181997223333,25.71582990627624,0.0001629239776487946
1,17,1,9.107555797480224,281.89671161656827,4.355525789727754,55.19951145088907,0.5504807982588842,4.622499999789491,7.804350909430798,241.5551668103004,3.732315417223052,47.30078398341241,0.47170637382631336,3.9610899524888397,22.374950144655323,678.2725864524385,10.738550242375439,134.73762563578921,1.3338691775216542,11.439639486237208,8.312692137988262e-05
2,17,2,18.779328276018884,15.802981504062421,143.73943498826233,39.3297354034354,0.2817443333837429,10.28861921096782,16.092184442064703,13.54145570348516,123.17247909193419,33.70188013525801,0.24142640082434955,8.816472943948996,46.13603729359429,38.023604734346534,354.38962342330524,96.00076206937828,0.6826942618718211,25.461999911304737,8.727644663014472e-05
3,17,3,43.679885781008636,41.94169443487663,9.427214542993426,253.65098949629296,0.2751104517147802,16.77886151001568,37.42970824435274,35.93952173980527,8.078321626120601,217.35501539750894,0.23574183512041086,14.378059436355118,107.31037925067727,100.9160461695489,23.242800502833223,619.1419301836696,0.6666197133797703,41.523878133655415,0.00013956338681057296
4,17,4,5.554373679080681,24.7475151108869,5.504415325131256,17.75800752946558,27.01402812842099,14.569121094578696,4.759595465299801,21.20595911342787,4.716816102716811,15.216940441119315,23.148290169617812,12.484499553695398,13.645684629085672,59.54507587645626,13.571137763259118,43.34588672349785,65.45765010364227,36.05527159781587,3.870471875145124e-05
5,17,5,15.924117092315152,11.546396735098332,7.10361041325029,46.151110171863735,0.9730908685862706,177.41718422224045,13.645526909170947,9.894020307687258,6.087190374546601,39.54715604278837,0.8338404654188487,152.03146043344125,39.121508993311096,27.781822401580794,17.5139537699116,112.65119638866815,2.357894990416322,439.06730692443267,0.00010144197393588613
0,18,0,192.32232110963895,13.701721717797865,53.16235583978203,69.5925226807334,0.1451974099178196,11.169635984390567,164.67351237659307,11.733493199395733,45.518555304844305,59.590353511829754,0.12433450694722595,9.563366359309915,472.3234249025664,32.95689303903821,131.02619687096845,169.81130015304024,0.3517271854459151,27.632874611768575,0.00017913680017978445
1,18,1,8.733134012571737,307.71620838031305,4.25825043485023,64.73510314215737,0.48073825721141256,4.413150962437106,7.477633608039901,263.5133096948151,3.6459898147621717,55.43106546896147,0.4116626750771951,3.7785098378951285,21.447660069573914,740.1529803948088,10.495064618356476,157.9588094620722,1.164543597856513,10.917817497208622,9.043172626286563e-05
2,18,2,13.949705194544263,7.274844555392198,175.4778536983416,33.35116040270731,0.2913955545427096,7.230182561142628,11.944255548444914,6.229825774849728,150.24726166040594,28.557772615092713,0.2495259565662186,6.1904331326043005,34.259011101015915,17.498258892257205,432.4901604147604,81.37948864963658,0.7058785573982916,17.886950694853013,9.612980810222724e-05
3,18,3,41.76670974984072,46.95204549060391,9.510148947687057,287.31898137858127,0.27901659730781314,17.7918009093131,35.7622077106642,40.20746573374885,8.142758799802184,246.0241274706447,0.2389256879719456,15.233218927227922,102.57465322868065,112.93424089820047,23.43911643131928,701.0812068183799,0.675891687870455,44.015633484534156,0.00015294081302879743
4,18,4,4.760807340269399,23.821389972621063,4.606010346923165,18.407325685599456,30.87712821611606,12.010994662979279,4.076380016355451,20.39948869205507,3.943748041244947,15.761737074030952,26.440502725702615,10.28373193739798,11.692042895922715,57.29783581497721,11.35216844649424,44.91534128389144,74.79696372169447,29.714335359590237,4.22603648330255e-05
5,18,5,19.002669406356695,10.876263477283022,6.766566411205336,50.024332984081525,0.754060155632338,199.8383520473031,16.27079112617445,9.313907125975916,5.793654599141536,42.83459733728233,0.6457119153307218,171.10023781794573,46.668560594092064,26.160789094089402,16.67716655384977,122.06335818987696,1.8266404087206862,494.3856838721221,0.00011195352402057147
0,19,0,211.37654752762785,14.902762531544893,58.53496722229671,76.23805241402383,0.1584853338378037,12.322053905240889,181.1163626900631,12.769130739957992,50.1554385182616,65.32370609475375,0.13579569383134626,10.558121464003353,519.3480848185169,35.85700997505117,144.33522561271477,186.10075060819352,0.3840740567994691,30.49921597885034,0.00019694178901035467
1,19,1,9.59836438133023,334.6894408636566,4.688591122249839,70.91678812996038,0.5247336245589883,4.868474149659832,8.224284410233212,286.771879953484,4.017399426845398,60.7642414555347,0.4496098465271874,4.171540054260465,23.582995451198652,805.2844292586576,11.561104234768026,173.11128870443406,1.2716417793567938,12.05031610150404,9.836838052876086e-05
2,19,2,15.331764436068887,7.912529760554548,193.21172382629908,36.53592967903776,0.31806298588033916,7.976150645162948,13.136903978993788,6.779691133269078,165.552646481811,31.30539483473258,0.2725273235307266,6.83434498618782,37.66984838145437,19.038058074906598,476.42048971486906,89.1859605818888,0.7707952423524201,19.742353269790822,0.00010586901167699417
3,19,3,45.90472316251269,51.06768322464668,10.471248840245224,314.75564784991604,0.3045511527763818,19.627455199278053,39.33310760694443,43.75631177789922,8.97224517819984,269.6947886358856,0.2609499194463648,16.817736524843635,112.78701604991971,122.87214688638572,25.81995233830031,768.3336663026116,0.7380506064333304,48.58134851880344,0.00016758232727391603
4,19,4,5.232481665280291,25.909482417247087,5.0714958060784925,20.165078177418206,33.70288751055228,13.250219067086855,4.483411514393023,22.200016117157723,4.345489681943501,17.27821735379343,28.87779507912785,11.353417491174438,12.856106145626853,62.339889501502604,12.505268664188293,49.22392514056566,81.67572619231429,32.79658539087218,4.6139407545430034e-05
5,19,5,20.885348251567272,11.82963536778895,7.45039862945664,54.80125699011084,0.8230689209044256,220.45650813532114,17.895449391540094,10.135983868600846,6.383842481317976,46.955832315917995,0.7052338060480743,188.89761466087833,51.31489629331515,28.462867370138145,18.371155193500627,133.77250253911438,1.99462885190907,545.6680117835349,0.00012354078485183218
0,20,0,232.4389303933408,16.215429857071104,64.48551927783238,83.55784870984462,0.1730694723559094,13.601171036053993,199.28556071026983,13.900789457793984,55.289117171748394,71.63682539647317,0.14837161115589767,11.661771321003087,570.9956774106248,39.008728380053824,158.97973309678267,203.93205538533434,0.41936977708398526,33.65954678607241,0.00021649084073162156
1,20,1,10.554782810190106,364.1696055170497,5.165224267598944,77.72567721655652,0.5730206658918344,5.3738565099092055,9.049326663758018,312.1869144290919,4.42860184655143,66.63671759812888,0.49124781087422004,4.607594858142931,25.9282528551817,876.0663979370975,12.734114335188274,189.69800390662667,1.3885033891210694,13.298970664911701,0.00010698967652495749
2,20,2,16.859481187697625,8.609482372994586,212.85325563073192,40.04383097321871,0.3473317802301586,8.804132003354747,14.454769500483055,7.380538342953501,182.49784948232855,34.330861456182745,0.29776583436053433,7.548745165462993,41.4160006039887,20.711443504197597,524.7589559317958,97.7313427997492,0.8416299493290265,21.7880572409633,0.00011658006280234763
3,20,3,50.47884865515765,55.56583442429327,11.535735834381816,344.9760843939729,0.3325765611241671,21.664925118881726,43.27891907447938,47.634196082807854,9.890602686496845,295.759068780075,0.28511625727502654,18.575709529225524,124.0033428736941,133.67222215962965,28.439690407447074,841.9518098598288,0.8058761398150073,53.61535111371715,0.00018360370139311103
4,20,4,5.7538665277970376,28.191645265807924,5.5870543042816925,22.101175177200048,36.80429486485716,14.625686365483313,4.933177567560072,24.16748299385475,4.7902739023230705,18.94804679239439,31.552141762620533,12.54020035148848,14.134606927548976,67.8193697271105,13.774075358919733,53.940331757089794,89.18157964605018,36.19496977079648,5.037063377431394e-05
5,20,5,22.966445735197816,12.871615053589933,8.20779180797688,60.062855696018346,0.8988093750003406,243.34146695173976,19.690681798078028,11.03428107788957,7.037263064245025,51.493813839684144,0.7705448758552969,208.64325086319386,56.41800716468678,30.964663895058397,20.235125118930203,146.58995897483697,2.177931683178317,602.2101677966917,0.00013631087605369132
0,21,0,255.7285187011801,17.65070898399001,71.07817248744617,91.62315196349795,0.18908350594522635,15.021327397401707,219.10264437273946,15.122893660816166,60.89813805864665,78.5010167003317,0.16200367992637457,12.869890898622716,627.7083047773904,42.43321023005613,175.09020856942786,223.44696160834226,0.45787815968303175,37.14328910451346,0.0002379494012179115
